"036f5051-fe90-4743-a69e-8ea52274ef00","","in-use","8345e6a8-c867-4fe3-bf17-af2def87f9e5",104,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"0374483b-6faa-45b0-84c3-07bc73afa661","restore-vm-1111","in-use","f2a2734e-972c-4451-9755-21e98c251a47",104,"SSD_NETAPP","kr-west1-a","39c8567de3c947ab879d3d7f43e47836","ffee0a83acde4384a2c7c732fcad0e3e","dev1","2025-06-24 22:20:03"
"038a0e89-2faa-4132-966c-a18db818d961","","in-use","8cf712a6-1340-4633-a055-fc45ad4e6fda",32,"SSD","kr-west1-a","0e3dffc50eb247a1adf4f2e5c82c4f99","68cf3c82492f406282f7d50790ce510c","dev1","2025-06-24 22:20:03"
"039435eb-801a-4876-b0fd-ce86514e4731","","available","",104,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"03bf976d-2ee0-45d4-9cd1-ff14de418f44","pkssix-Disk-01","in-use","ea2221fa-dd6d-4602-8723-56823129a5a2",16,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"03c2793b-ba4c-4f10-b859-6dca2f09dd91","","in-use","a14bf53b-1ce8-4cf0-a109-e4cb5654dc1d",32,"SSD","kr-west1-a","7a39b55f12de4192ae2395c6d2832d22","34025a1b16604a3c93e05fe6978a6f50","dev1","2025-06-24 22:20:03"
"03c2d28a-b5e7-4dc4-8840-13b9f3c98881","","in-use","9bd57e4c-94c7-476c-b21e-fbdecb137444",104,"SSD","kr-west1-a","f1e6c81a2b054582878cb9724dc2ce9f","b701c75c64b8447fb1c6c4b62b98885f","dev2","2025-06-24 22:12:17"
"03cec922-a626-4a5d-9756-25834438f026","pvc-660d4c6c-6fbb-425a-9d05-ec4a7c7b75e8","in-use","3c32e34b-59fb-4f1d-94ed-7e042e9fdeb1",8,"ssd0","kr-west1-a","8f21cfb9acbd4b9b91f3c39542bf68a4","5ed605c958a1419cb40f9926c2d79278","dev2","2025-06-24 22:12:17"
"03d65718-c2b9-4bcf-86c3-64e2b7692726","","in-use","205c97b8-0a57-4a6b-81f0-4bf4b51a42f5",16,"SSD","kr-west1-a","4777f8f5329943498614c1106f4caf20","24296ca7e8b6497b83d6d61207896847","dev1","2025-06-24 22:20:03"
"03f55043-2c0b-4f65-a236-128c5163e368","c49efb15-bcb0-4f71-8043-c6fa8188fd96-blank-vol","in-use","c49efb15-bcb0-4f71-8043-c6fa8188fd96",40,"SSD","kr-west1-a","45c481ed559746bea6955ad460565896","fc414892c9e6452dac29e66956a9f7e1","dev1","2025-06-24 22:20:03"
"0410e86a-a847-4ed1-9d2b-8e8f6d49d4c7","pvc-41b624e5-189c-491b-be21-419a6341887c","in-use","92f18478-a459-45b8-b45c-e46017bcd634",8,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"0416b070-2e8b-48b1-9b27-758ce4b180aa","cswmdbha-Disk-00","in-use","481ec303-00a3-4c7e-b892-3fb46ed8b8f5",104,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"042d1fd9-ead7-4d3f-9997-660d685cfa45","","in-use","5d00083d-12f3-4812-a1c0-b4d83b603632",100,"ssd0","kr-west1-a","f40c8205195c40dd9fca98cfc4e9477b","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"042dd9b7-86b9-474b-aa37-b3c1c00a19b4","","in-use","bb8263d4-fd50-4d7c-abf5-5a486eb75d01",100,"ssd0","kr-west1-a","a3a6a7ed2c374d14890b3b6d32ddc7a5","1871277d494040bab5c2921fd10b0931","dev2","2025-06-24 22:12:17"
"0442887a-6425-4679-af36-2377afac37e1","kjhsem-Disk-01","in-use","c2d02b9d-1fd3-41de-9b9c-aca1d65dca9b",16,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"04442fb1-b361-4c94-bbfb-f1257fa46787","213123214214214214214124","available","",8,"SSD","kr-west1-a","7a39b55f12de4192ae2395c6d2832d22","044fb8e5ee5342e69d5389f64d8d16c6","dev1","2025-06-24 22:20:03"
"045a61d4-4a43-4a43-a528-186269e8ee7d","snap-to-vol-ubuntu-2","available","",104,"SSD","kr-west1-a","56d00e0f57fd498eaa8da582fb855656","a674c9d61a4e4c1691f6920cac008c6a","dev1","2025-06-24 22:20:03"
"0462b398-aeee-44ef-a1c9-5e0d6453440d","","in-use","a822d4f5-8a33-4ef4-b9f6-33cabf55028f",104,"SSD","kr-west1-a","48d70ec6ae2549329495367540c0929e","8f1bbb84976a4b26bc15f42ed4048a49","dev2","2025-06-24 22:12:17"
"0469204c-804a-4a63-93a4-c6e4a91e517e","","in-use","c9361184-9fa5-49f5-80a5-e1c9a756f973",56,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"04890b89-5ba3-4688-91c8-84faa57ebc4f","","in-use","d97a6863-760f-4d04-913a-70afbb63d1e3",1024,"SSD","kr-west1-a","bb65745b32db45fbaa7dee6de760e9fd","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"04aa5946-0be4-4080-9b28-bbe09cd52e84","","in-use","96986f6e-0195-4d6f-a727-d724eff182c5",55,"ssd0","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"04d39bde-11c8-48d3-aa87-ae635f2cbbac","","in-use","ae25bce4-5692-4eab-9569-a514a1c9fc06",104,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"04f20cc8-169c-48d0-9a5f-7c487c0803cb","","in-use","cc30eb95-6780-444b-9f8a-9f312781af36",16,"SSD_TMP","kr-west1-a","fc9180954b6143a98939b59f4b3e56c7","3cb151e8cbb945148a9ed536c8389ea5","dev2","2025-06-24 22:12:17"
"04f6fa3f-6ae7-4648-b550-aed337a593c3","1dab1064-4ffc-4fcd-b121-5ecfe109df15-blank-vol","available","",8,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","86602612112d43e08b9450ad7d348a8e","dev1","2025-06-24 22:20:03"
"050343d5-59d4-4d8b-b4c7-f7a59536c55c","","in-use","8dfe6cb1-5891-4a05-967a-89b307b09f66",104,"SSD","kr-west1-a","a1b89c2a403746aaa7e5a3bad2713f03","86602612112d43e08b9450ad7d348a8e","dev1","2025-06-24 22:20:03"
"05218d80-73c9-4257-a7b4-5a7366016e67","","in-use","78485d65-e59e-4581-88de-cb7eae3bf6e0",16,"SSD","kr-west1-a","4777f8f5329943498614c1106f4caf20","24296ca7e8b6497b83d6d61207896847","dev1","2025-06-24 22:20:03"
"05261a40-679d-4c88-9fb9-6283f20304c9","redisclusterb-Disk-02","in-use","475dc789-5f56-421e-93d9-079112f07e26",56,"ssd0","kr-west1-a","96809d17f5eb4fecaed091d567267182","418558f5decb439890d6167b9d13bf11","dev2","2025-06-24 22:12:17"
"05450f11-eafa-41b6-83b2-d76099052885","test_qos_0708","available","",16,"normal-cinder-type","kr-west1-a","4df09995cce64a1da7c0861498b57d5d","418558f5decb439890d6167b9d13bf11","dev2","2025-06-24 22:12:17"
"05590d6b-8aa1-437b-ade0-e5b6790d0305","","in-use","f1338331-54a9-455d-8c10-c9de639ce6fa",200,"ssd0","kr-west1-a","6870bc5849064d9aae4f9a103c5d98d0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"0561d12b-fb94-426e-a70b-82b69bda03cc","","in-use","0a00babc-af88-4ffa-bf76-d265b684c762",32,"SSD","kr-west1-a","bb65745b32db45fbaa7dee6de760e9fd","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"056bf9dc-2296-47b1-b77e-832a7b1ad653","","in-use","a0a4916c-38dc-4316-b98d-be71a5111537",104,"SSD","kr-west1-a","4777f8f5329943498614c1106f4caf20","84aa64e4045e48e28297ae4f2dd1fb37","dev1","2025-06-24 22:20:03"
"0577a06f-834e-4b73-a916-90db62461e28","","in-use","79c8374b-be47-4fe1-ac62-1562e5d3bbbb",100,"ssd0","kr-west1-a","6870bc5849064d9aae4f9a103c5d98d0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"058995d3-f337-487f-984f-48a4db2d650b","vol-windows-ceph","in-use","34515836-59ee-44a9-abea-2672d54798c8",104,"ssd0","kr-west1-a","dc2f2dc917584dab8ed864a1314688ea","2aab0a5072a34d75bd9f835bf278d267","dev1","2025-06-24 22:20:03"
"0593bab7-0ad6-486c-bb71-b508fff0b9db","testtesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttesttes","available","",16,"SSD","kr-west1-a","7a39b55f12de4192ae2395c6d2832d22","c9f25db431984ea9be4b883c3110bdc2","dev1","2025-06-24 22:20:03"
"05ac9480-dfbb-4b6e-a88b-560e26653446","","in-use","59d8ccb8-13f9-446f-8b16-f792e6ddcf73",104,"SSD","kr-west1-a","08624e0290b9402cbb41fddac5085fe5","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"05b7842b-8d52-4749-9571-ec7008b2fa7d","","in-use","8d11b589-c840-45aa-a17f-2e9c820f69da",32,"ssd0","kr-west1-a","9c99eb12fa224d52bacc3c58392324f1","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"05f8ec96-d5b3-4f0d-b3d5-181caaa3784c","01164cbe-7c1c-4f98-a004-c0225f79ab80","available","",104,"SSD","kr-west1-a","45c481ed559746bea6955ad460565896","ffee0a83acde4384a2c7c732fcad0e3e","dev1","2025-06-24 22:20:03"
"061b0dbe-c64e-4f7c-bd82-771e0f53a119","","in-use","a414af14-5f09-4b65-9003-188a947ba007",104,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","86602612112d43e08b9450ad7d348a8e","dev1","2025-06-24 22:20:03"
"0632d61a-6e03-457e-8522-947052ac1e42","","in-use","70526571-01a1-41cf-b3ef-98e05353c840",100,"ssd0","kr-west1-a","c949247bc40b440e9cb13df43ab87a91","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"063d8566-52a9-45a3-a3dc-800bc7937d4b","pvc-5bff8d93-9c5b-4cf1-9923-a4830efc31f0","in-use","96986f6e-0195-4d6f-a727-d724eff182c5",500,"ssd0","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"064cd55a-70bd-45f9-930c-4a9cc2fa350a","","in-use","5d5016e2-f878-4cb9-976a-10ba914d0d30",24,"ssd0","kr-west1-a","8f21cfb9acbd4b9b91f3c39542bf68a4","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"064ef0a1-dab1-4980-a807-2e8a4422eb55","","in-use","d797d448-0754-4610-875d-8cc71917ba68",104,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","86602612112d43e08b9450ad7d348a8e","dev1","2025-06-24 22:20:03"
"064f27af-1162-4df7-bcec-808fd5f38c59","","in-use","b47a0b10-ee4e-4c3d-8fff-adbf7eb09aee",104,"SSD","kr-west1-a","f633f46dd80b43b1bcd2ee0d2fe7d353","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"06563d70-e3cd-4509-b09d-f17125102a6e","kjhjse-Disk-01","in-use","9b907d70-52a3-45a9-a8fc-5da7116adbf0",16,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"065874df-a17b-4e7c-a980-b3a2f19c55ea","pvc-2273fd1b-fd51-4679-90b6-5d3075513c0b","in-use","8345e6a8-c867-4fe3-bf17-af2def87f9e5",8,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"06a3fa0a-c061-4d14-aac8-2828b69d8b1b","1106be8e-b390-46af-85c2-12be702ab49c","in-use","15202856-de50-42af-9b45-28fcada6e637",104,"SSD_TMP","kr-west1-a","9a0e2a0858af447097321886a0963211","de49a62712ce440cbb3afeb80357505e","dev2","2025-06-24 22:12:17"
"06b3a3d5-728e-4c18-ba4a-8b2be7564241","","in-use","3149d624-904d-4f4e-a6a6-83a9a5f058c5",24,"SSD","kr-west1-a","07325a978caf419daade352ca4292bdd","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"06c6c198-8f3a-4e2f-af75-4b259cc1b7b8","jumphostest-Disk-00","in-use","9374bec1-26d8-4afd-9153-37be37e0fd9f",104,"SSD_TMP","kr-west1-a","b481c07ee9e641eba6324417030fbf10","b342eae5c35b4bf69d4fa190cfc56aa6","dev2","2025-06-24 22:12:17"
"06cd7e56-9014-4935-bca2-740f95eba9c3","","in-use","1ae86a21-8a23-4b29-b98d-e0cd29162f43",200,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"06f3dbf4-cd63-4508-89b6-3dc2d19d2aeb","","in-use","11f128fd-a918-4044-8a1b-4df294871857",24,"SSD","kr-west1-a","cd8287d99e1d42b79db7d40ca6ad274f","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"07147722-f869-4aca-b20a-04d83e93838f","bokgu","available","",16,"SSD_MultiAttach","kr-west1-a","03c3818dcfd04e578470e80c4cd44cca","179853b35dd14e4b9902547bf8760b86","dev1","2025-06-24 22:20:03"
"07197d1b-e6b0-4416-9ae0-5a71702f0e05","","available","",104,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","f4b3fc3bcb8b4d5889039be59025c878","dev1","2025-06-24 22:20:03"
"073da8c1-f0ce-4573-84fa-696b05c6db9f","","in-use","1fb2b7ba-bea6-437c-bf34-a266d38d00c7",200,"ssd0","kr-west1-a","8f21cfb9acbd4b9b91f3c39542bf68a4","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"07767061-8d91-4534-a9e6-b84704c9dc91","","in-use","f55c069b-3a2e-48bd-a3e6-3342a1000642",1024,"ssd0","kr-west1-a","9c99eb12fa224d52bacc3c58392324f1","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"07801022-330c-4d55-a3a8-440c294de5d0","","in-use","534bdca9-5edd-4e24-8a63-af01786cc10f",32,"SSD","kr-west1-a","fc9180954b6143a98939b59f4b3e56c7","adc674c7c4f64a9f8fe212920c43ca85","dev2","2025-06-24 22:12:17"
"07e2437e-3bf4-4c8c-9649-9243be2320b5","cs_vol_L2_ca","in-use","7e0aeeec-1132-4ed9-857a-e8381cb4e675",8,"SSD_TMP","kr-west1-a","ca5bc02ac0ea4fdc8d20911aa290d8bb","e09a9bd5a1504c83800a528713d1faae","dev2","2025-06-24 22:12:17"
"07f4c59b-cd07-4ad8-bec7-bc9736bcc709","dddddddddddddd-Disk-00","in-use","c671f3a9-db82-4990-9b57-f78c7a323aff",104,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"082e75ca-cb37-41af-b4a5-409273208189","","error","",30,"SSD","kr-west1-a","dc2f2dc917584dab8ed864a1314688ea","9551cc7ceae4d988eb86af95bc321e414714f6ef187467956adb109c87937668","dev1","2025-06-24 22:20:03"
"087aee79-fd90-46b9-8dbf-7a368234ee26","","in-use","7af3a69a-3dfb-48ef-a2cc-16a952d4b3fa",200,"ssd0","kr-west1-a","8f21cfb9acbd4b9b91f3c39542bf68a4","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"0899bac0-b9eb-4f2d-9165-c6e662bbcd13","","in-use","394e9507-5d6c-455a-a283-58948d2d9698",104,"SSD","kr-west1-a","27bb070b564349f8a31cc60734cc36a5","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"08a0c62a-3cfa-4f71-a6a9-2e1557a6b4dd","","in-use","82070143-1046-4046-8066-77477de5a639",104,"SSD","kr-west1-a","8ed0d3135974434687742ceabe7767d1","3ca44c4652c048148aab36dd05e79bea","dev1","2025-06-24 22:20:03"
"08f3a4e6-0d60-4f83-9779-f96e17a18587","e9a21da8-fdca-4da5-8580-b5c6ad192ab4","available","",104,"SSD_NETAPP","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","ffee0a83acde4384a2c7c732fcad0e3e","dev1","2025-06-24 22:20:03"
"08fd01fa-bb30-4b69-a1d5-c2c78c3deacc","","available","",104,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","609badfd5df24f849a3dd833b3fd8e0c","dev1","2025-06-24 22:20:03"
"0908843c-84c9-41fe-bbf1-94ca8c37831e","","available","",100,"SSD","kr-west1-a","f40c8205195c40dd9fca98cfc4e9477b","87fa529dfc1b4da1b083795ae312f3f9","dev1","2025-06-24 22:20:03"
"0918b31a-99d9-40d0-a7e7-8aa91a071e6b","","available","",16,"SSD","kr-west1-a","dc2f2dc917584dab8ed864a1314688ea","344cf8ac594f4edcbdc3392a2091f38e","dev1","2025-06-24 22:20:03"
"09316f2a-28b3-4f80-bd25-3226fabfaae9","pvc-70735186-36c8-4302-9d77-50fd0348ff8b","in-use","90629691-ccce-44cb-8d25-c3849bdfe681",8,"SSD","kr-west1-a","db01acd7f7284048a2aea80c90b416f0","114458f1db034a46b1c2c12a56aa2365","dev1","2025-06-24 22:20:03"
"093c871b-223f-4f63-b6ef-83481bc08e65","","in-use","a2ac8b39-4127-4ce0-9529-e1908d8f172d",104,"SSD","kr-west1-a","67cb3a66df154ce085d630cf24e80f89","86602612112d43e08b9450ad7d348a8e","dev1","2025-06-24 22:20:03"
"09474419-6a29-471c-9a02-91fc21da031c","72870b5b-4333-4225-91f5-8b91d2620bfb","available","",104,"SSD","kr-west1-a","a1b89c2a403746aaa7e5a3bad2713f03","ffee0a83acde4384a2c7c732fcad0e3e","dev1","2025-06-24 22:20:03"
"0947efb5-a55d-4aeb-83bc-ab72ff4cf31d","pvc-e895b477-de6a-4437-88cc-624c86ef90e3","in-use","7af3a69a-3dfb-48ef-a2cc-16a952d4b3fa",56,"ssd0","kr-west1-a","8f21cfb9acbd4b9b91f3c39542bf68a4","5ed605c958a1419cb40f9926c2d79278","dev2","2025-06-24 22:12:17"
"094ad192-710a-441c-a824-a91eaa0f1d7a","","in-use","20591cdb-9805-4e89-a93d-f51f8ae138f4",100,"ssd0","kr-west1-a","9c99eb12fa224d52bacc3c58392324f1","2810b5f18a1c445a890b574db1ce3258","dev2","2025-06-24 22:12:17"
"09641cb1-37ce-434f-8734-6a092deb9a92","qatest-Disk-00","error","",104,"SSD","kr-west1-a","297615908b8e4ec69520a99a6777add3","4457f8daf41b475a8ec1788f886493ce","dev1","2025-06-24 22:20:03"
"09716c63-a995-4457-bac2-84991b820045","","in-use","af65034e-6c63-4c53-8816-b157853dc4d5",100,"ssd0","kr-west1-a","a3a6a7ed2c374d14890b3b6d32ddc7a5","1871277d494040bab5c2921fd10b0931","dev2","2025-06-24 22:12:17"
